symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
ZENTEC,ZENTEC.NS,Zen Technologies Limited,2026-08-21,901,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,1926.3,63.5,1801.0,1712.53,,,0.99,0.258,,0.93,1.09,0.54,False,False,False,False,UTAD,2026-08-19,False,False,False,True,79,"Bar vol_ratio=1.68x, spread_ratio=1.82x, close_pos=0.09. Candidate UTAD: intrabar high=2042.63 exceeded range resistance=2022.94 (+0.97%), closed back below at 1931.59 (close pos=0.09), elevated volume 1.68x avg (threshold >= 1.5x), spread 1.82x ATR",2146.35,11.4,43,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AZENTEC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AZENTEC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AZENTEC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VISHNU,VISHNU.NS,Vishnu Chemicals Limited,2026-08-21,901,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,629.25,58.4,610.96,596.09,,,0.86,0.112,,0.35,0.53,0.45,False,True,False,False,UTAD,2026-07-21,False,False,False,True,91,"Bar vol_ratio=7.86x, spread_ratio=1.82x, close_pos=0.20. Candidate UTAD: intrabar high=669.68 exceeded range resistance=651.69 (+2.76%), closed back below at 640.14 (close pos=0.20), elevated volume 7.86x avg (threshold >= 1.5x), spread 1.82x ATR",707.07,12.4,21,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AVISHNU&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVISHNU&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVISHNU&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TIMEX,TIMEX.NS,Timex Group India Limited,2026-08-21,86,DISQUALIFIED,True,False,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,True,True,False,True,599.95,64.0,539.65,,,,0.92,0.132,,1.47,0.64,0.38,False,False,False,False,UTAD,2026-07-23,False,False,False,True,4,"Bar vol_ratio=4.67x, spread_ratio=2.56x, close_pos=0.33. Candidate UTAD: intrabar high=618.00 exceeded range resistance=591.80 (+4.43%), closed back below at 573.75 (close pos=0.33), elevated volume 4.67x avg (threshold >= 1.5x), spread 2.56x ATR",472.95,-21.2,9,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ATIMEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATIMEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATIMEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SWARAJ,SWARAJ.NS,Swaraj Suiting Limited,2026-08-21,898,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,367.6,58.4,329.99,301.01,,,0.75,0.062,,0.6,0.66,0.23,False,False,False,False,UTAD,2026-08-13,False,False,False,True,143,"Bar vol_ratio=1.73x, spread_ratio=0.43x, close_pos=0.34. Candidate UTAD: intrabar high=374.90 exceeded range resistance=373.00 (+0.51%), closed back below at 371.50 (close pos=0.34), elevated volume 1.73x avg (threshold >= 1.5x), spread 0.43x ATR",287.1,-21.9,47,False,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASWARAJ&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASWARAJ&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASWARAJ&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SPORTKING,SPORTKING.NS,Sportking India Limited,2026-08-21,900,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,213.07,56.3,195.8,175.17,,,0.99,0.141,,0.2,0.63,0.85,False,False,False,False,UTAD,2026-07-23,False,False,False,True,123,"Bar vol_ratio=1.81x, spread_ratio=1.66x, close_pos=0.49. Candidate UTAD: intrabar high=214.00 exceeded range resistance=209.90 (+1.95%), closed back below at 206.87 (close pos=0.49), elevated volume 1.81x avg (threshold >= 1.5x), spread 1.66x ATR",216.07,1.4,44,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASPORTKING&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASPORTKING&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASPORTKING&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SKIPPER,SKIPPER.NS,Skipper Limited,2026-08-21,900,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,554.0,56.8,541.34,505.19,,,1.0,0.1,,1.04,0.61,0.23,False,False,False,False,UTAD,2026-07-06,False,False,False,True,107,"Bar vol_ratio=1.81x, spread_ratio=1.92x, close_pos=0.16. Candidate UTAD: intrabar high=593.00 exceeded range resistance=582.90 (+1.73%), closed back below at 561.55 (close pos=0.16), elevated volume 1.81x avg (threshold >= 1.5x), spread 1.92x ATR",617.3,11.4,45,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASKIPPER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASKIPPER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASKIPPER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SGFIN,SGFIN.NS,SG Finserve Limited,2026-08-21,262,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,687.15,56.0,649.81,599.22,,,0.82,0.101,,0.65,0.52,0.43,False,True,False,False,UTAD,2026-07-24,False,False,False,True,38,"Bar vol_ratio=1.83x, spread_ratio=1.53x, close_pos=0.58. Candidate UTAD: intrabar high=723.60 exceeded range resistance=701.85 (+3.10%), closed back below at 696.05 (close pos=0.58), elevated volume 1.83x avg (threshold >= 1.5x), spread 1.53x ATR",693.15,0.9,19,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASGFIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASGFIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASGFIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RBLBANK,RBLBANK.NS,RBL Bank Limited,2026-08-21,901,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,392.5,63.6,373.25,352.65,,,0.77,0.092,,0.57,0.66,0.95,False,False,False,False,UTAD,2026-07-30,False,False,False,True,108,"Bar vol_ratio=2.05x, spread_ratio=1.52x, close_pos=0.66. Candidate UTAD: intrabar high=382.46 exceeded range resistance=381.36 (+0.29%), closed back below at 377.07 (close pos=0.66), elevated volume 2.05x avg (threshold >= 1.5x), spread 1.52x ATR",460.73,17.4,27,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ARBLBANK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARBLBANK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARBLBANK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
LALPATHLAB,LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,2026-08-21,901,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,1894.2,57.9,1763.94,1637.91,,,0.87,0.085,,0.23,0.62,0.41,False,False,False,False,UTAD,2026-06-16,False,False,False,True,113,"Bar vol_ratio=13.57x, spread_ratio=3.26x, close_pos=0.12. Candidate UTAD: intrabar high=1793.88 exceeded range resistance=1711.20 (+4.83%), closed back below at 1633.69 (close pos=0.12), elevated volume 13.57x avg (threshold >= 1.5x), spread 3.26x ATR",1910.6,0.9,22,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ALALPATHLAB&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ALALPATHLAB&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ALALPATHLAB&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JTLIND,JTLIND.NS,JTL INDUSTRIES LIMITED,2026-08-21,900,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,79.52,59.0,76.88,73.72,,,0.9,0.111,,2.87,2.23,0.85,False,False,False,False,UTAD,2026-07-06,False,False,False,True,122,"Bar vol_ratio=1.67x, spread_ratio=1.13x, close_pos=0.11. Candidate UTAD: intrabar high=87.20 exceeded range resistance=84.97 (+2.62%), closed back below at 83.09 (close pos=0.11), elevated volume 1.67x avg (threshold >= 1.5x), spread 1.13x ATR",131.41,65.3,22,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJTLIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJTLIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJTLIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JMA,JMA.NS,Jullundur Motor Agency (Delhi) Limited,2026-08-21,899,DISQUALIFIED,True,False,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,False,90.73,64.2,86.81,85.6,,,0.9,0.098,,0.64,0.5,0.49,False,False,True,False,UTAD,2026-06-11,False,False,False,True,127,"Bar vol_ratio=5.84x, spread_ratio=1.38x, close_pos=0.25. Candidate UTAD: intrabar high=94.70 exceeded range resistance=93.98 (+0.77%), closed back below at 91.27 (close pos=0.25), elevated volume 5.84x avg (threshold >= 1.5x), spread 1.38x ATR",175.43,93.4,34,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJMA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJMA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJMA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JAGSNPHARM,JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,2026-08-21,901,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,236.54,56.9,228.21,215.57,,,0.8,0.069,,0.11,0.62,0.61,False,False,False,False,UTAD,2026-06-30,False,False,False,True,130,"Bar vol_ratio=16.03x, spread_ratio=3.40x, close_pos=0.16. Candidate UTAD: intrabar high=264.50 exceeded range resistance=240.00 (+10.21%), closed back below at 238.10 (close pos=0.16), elevated volume 16.03x avg (threshold >= 1.5x), spread 3.40x ATR",273.54,15.6,35,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJAGSNPHARM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJAGSNPHARM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJAGSNPHARM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
IRISDOREME,IRISDOREME.NS,Iris Clothings Limited,2026-08-21,899,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,57.0,69.3,47.63,41.47,,,0.77,0.256,,1.09,1.88,0.19,False,False,False,False,UTAD,2026-08-19,False,False,False,True,116,"Bar vol_ratio=1.58x, spread_ratio=0.96x, close_pos=0.19. Candidate UTAD: intrabar high=60.18 exceeded range resistance=59.30 (+1.48%), closed back below at 58.62 (close pos=0.19), elevated volume 1.58x avg (threshold >= 1.5x), spread 0.96x ATR",63.31,11.1,36,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AIRISDOREME&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AIRISDOREME&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AIRISDOREME&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AEROENTER,AEROENTER.NS,Aeroflex Enterprises Limited,2026-08-21,900,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,140.07,65.8,126.96,110.95,,,0.99,0.159,,4.29,1.52,0.88,False,False,False,False,UTAD,2026-06-23,False,False,False,True,90,"Bar vol_ratio=1.65x, spread_ratio=1.47x, close_pos=0.36. Candidate UTAD: intrabar high=149.55 exceeded range resistance=148.40 (+0.77%), closed back below at 142.94 (close pos=0.36), elevated volume 1.65x avg (threshold >= 1.5x), spread 1.47x ATR",226.23,61.5,47,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAEROENTER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAEROENTER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAEROENTER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AEQUS,AEQUS.NS,Aequs Limited,2026-08-21,176,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,False,True,259.22,63.3,236.09,209.2,,,0.89,0.192,,0.7,0.74,0.23,False,False,False,False,UTAD,2026-07-09,False,False,False,True,24,"Bar vol_ratio=1.96x, spread_ratio=1.34x, close_pos=0.20. Candidate UTAD: intrabar high=274.39 exceeded range resistance=271.00 (+1.25%), closed back below at 258.07 (close pos=0.20), elevated volume 1.96x avg (threshold >= 1.5x), spread 1.34x ATR",289.85,11.8,17,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAEQUS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAEQUS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAEQUS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AEGISLOG,AEGISLOG.NS,Aegis Logistics Limited,2026-08-21,899,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,1417.9,61.5,1257.25,982.46,,,0.97,0.164,,1.25,1.67,0.74,False,False,False,False,UTAD,2026-08-06,False,False,False,True,125,"Bar vol_ratio=1.99x, spread_ratio=1.96x, close_pos=0.38. Candidate UTAD: intrabar high=1497.80 exceeded range resistance=1434.50 (+4.41%), closed back below at 1400.00 (close pos=0.38), elevated volume 1.99x avg (threshold >= 1.5x), spread 1.96x ATR",1929.07,36.1,79,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAEGISLOG&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAEGISLOG&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAEGISLOG&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ACMESOLAR,ACMESOLAR.NS,Acme Solar Holdings Limited,2026-08-21,442,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,401.6,67.0,369.87,335.45,,,0.91,0.12,,1.98,1.34,0.47,False,False,False,False,UTAD,2026-08-21,False,False,False,True,56,"Bar vol_ratio=1.98x, spread_ratio=1.34x, close_pos=0.47. Candidate UTAD: intrabar high=411.30 exceeded range resistance=406.50 (+1.18%), closed back below at 401.60 (close pos=0.47), elevated volume 1.98x avg (threshold >= 1.5x), spread 1.34x ATR",401.6,0.0,16,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AACMESOLAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AACMESOLAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AACMESOLAR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ABCAPITAL,ABCAPITAL.NS,Aditya Birla Capital Limited,2026-08-21,901,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,413.0,56.1,398.66,373.02,,,0.89,0.095,,0.93,0.51,1.0,False,True,False,False,UTAD,2026-07-31,False,False,False,True,120,"Bar vol_ratio=3.04x, spread_ratio=1.55x, close_pos=0.49. Candidate UTAD: intrabar high=413.00 exceeded range resistance=411.40 (+0.39%), closed back below at 404.30 (close pos=0.49), elevated volume 3.04x avg (threshold >= 1.5x), spread 1.55x ATR",567.2,37.3,36,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AABCAPITAL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AABCAPITAL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AABCAPITAL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SUPREMEIND,SUPREMEIND.NS,Supreme Industries Limited,2026-08-21,901,DISQUALIFIED,True,True,28.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,True,True,False,True,3642.0,64.1,3433.38,3512.09,,,0.87,0.092,,0.76,0.74,0.52,False,False,False,False,UTAD,2026-08-17,False,False,False,True,123,"Bar vol_ratio=1.71x, spread_ratio=0.86x, close_pos=0.30. Candidate UTAD: intrabar high=3649.00 exceeded range resistance=3620.40 (+0.79%), closed back below at 3590.00 (close pos=0.30), elevated volume 1.71x avg (threshold >= 1.5x), spread 0.86x ATR",4008.7,10.1,13,False,[DISQUALIFIED] Score: 28.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASUPREMEIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASUPREMEIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASUPREMEIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PNBHOUSING,PNBHOUSING.NS,PNB Housing Finance Limited,2026-08-21,901,DISQUALIFIED,True,True,28.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,1170.3,64.9,1080.43,1034.74,,,1.11,0.168,,0.53,0.67,0.19,False,False,False,False,UTAD,2026-08-20,False,False,False,True,98,"Bar vol_ratio=1.91x, spread_ratio=1.05x, close_pos=0.15. Candidate UTAD: intrabar high=1207.00 exceeded range resistance=1175.90 (+2.64%), closed back below at 1175.50 (close pos=0.15), elevated volume 1.91x avg (threshold >= 1.5x), spread 1.05x ATR",1400.02,19.6,26,False,[DISQUALIFIED] Score: 28.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3APNBHOUSING&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APNBHOUSING&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APNBHOUSING&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
