symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
SMARTWORKS,SMARTWORKS.NS,Smartworks Coworking Spaces Limited,2026-08-21,274,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,False,True,523.25,68.1,480.36,457.98,,,0.92,0.114,,1.03,1.07,0.63,False,False,False,False,LPS,2026-07-27,True,False,False,False,50,"Bar vol_ratio=0.41x, spread_ratio=0.57x, close_pos=0.66. Candidate LPS: higher low=477.70 vs prior ST low=471.00 (+1.4%), holding above range support=418.00, low volume 0.41x avg (threshold < 0.75x), spread 0.57x ATR, close pos=0.66",860.0,64.4,25,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (480.4>458.0), RSI(14) Bullish (68.1), ATR Contraction (0.92<1.0)) | VSA: Vol Ratio: 1.03x, Close Pos: 0.63 | Candidate Event: LPS (Bar vol_ratio=0.41x, spread_ratio=0.57x, close_pos=0.66. Candidate LPS: higher low=477.70 vs prior ST low=471.00 (+1.4%), holding above range support=418.00, low volume 0.41x avg (threshold < 0.75x), spread 0.57x ATR, close pos=0.66) | P&F Target: ₹860.00 (+64.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASMARTWORKS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASMARTWORKS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASMARTWORKS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SANGAMIND,SANGAMIND.NS,Sangam (India) Limited,2026-08-21,899,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,577.65,42.3,581.08,539.84,,,0.84,0.094,,0.53,0.78,0.33,False,False,False,False,LPS,2026-07-23,True,False,False,False,108,"Bar vol_ratio=0.16x, spread_ratio=0.84x, close_pos=0.34. Candidate LPS: higher low=612.60 vs prior ST low=603.00 (+1.6%), holding above range support=468.06, low volume 0.16x avg (threshold < 0.75x), spread 0.84x ATR, close pos=0.34",703.7,21.8,14,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.84<1.0), BBW Contraction) | VSA: Vol Ratio: 0.53x, Close Pos: 0.33 | Candidate Event: LPS (Bar vol_ratio=0.16x, spread_ratio=0.84x, close_pos=0.34. Candidate LPS: higher low=612.60 vs prior ST low=603.00 (+1.6%), holding above range support=468.06, low volume 0.16x avg (threshold < 0.75x), spread 0.84x ATR, close pos=0.34) | P&F Target: ₹703.70 (+21.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASANGAMIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASANGAMIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASANGAMIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SAGILITY,SAGILITY.NS,SAGILITY LIMITED,2026-08-21,443,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,True,True,43.35,55.4,41.7,41.68,,,0.76,0.08,,1.05,0.87,0.59,False,False,False,False,SOS,2026-07-30,False,True,False,False,45,"Bar vol_ratio=1.72x, spread_ratio=1.35x, close_pos=0.88. Candidate SOS: close=45.87 broke above range resistance=45.05 (+1.84%), strong close position=0.88 (threshold > 0.7), volume 1.72x avg (threshold >= 1.5x), spread 1.35x ATR",70.28,62.1,40,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (41.7>41.7), RSI(14) Bullish (55.4), ATR Contraction (0.76<1.0), BBW Contraction) | VSA: Vol Ratio: 1.05x, Close Pos: 0.59 | Candidate Event: SOS (Bar vol_ratio=1.72x, spread_ratio=1.35x, close_pos=0.88. Candidate SOS: close=45.87 broke above range resistance=45.05 (+1.84%), strong close position=0.88 (threshold > 0.7), volume 1.72x avg (threshold >= 1.5x), spread 1.35x ATR) | P&F Target: ₹70.28 (+62.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASAGILITY&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASAGILITY&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASAGILITY&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PRIVISCL,PRIVISCL.NS,Privi Speciality Chemicals Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,False,True,3479.7,41.3,3590.57,3392.11,,,0.83,0.088,,0.57,0.63,0.68,False,False,False,False,LPS,2026-08-06,True,False,False,False,112,"Bar vol_ratio=0.40x, spread_ratio=0.95x, close_pos=0.61. Candidate LPS: higher low=3601.80 vs prior ST low=3585.00 (+0.5%), holding above range support=3101.30, low volume 0.40x avg (threshold < 0.75x), spread 0.95x ATR, close pos=0.61",4290.0,23.3,21,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.83<1.0)) | VSA: Vol Ratio: 0.57x, Close Pos: 0.68 | Candidate Event: LPS (Bar vol_ratio=0.40x, spread_ratio=0.95x, close_pos=0.61. Candidate LPS: higher low=3601.80 vs prior ST low=3585.00 (+0.5%), holding above range support=3101.30, low volume 0.40x avg (threshold < 0.75x), spread 0.95x ATR, close pos=0.61) | P&F Target: ₹4290.00 (+23.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3APRIVISCL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APRIVISCL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APRIVISCL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PCJEWELLER,PCJEWELLER.NS,PC Jeweller Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,True,True,10.22,61.4,9.49,9.28,,,0.79,0.117,,1.97,2.12,0.9,False,False,False,False,LPS,2026-07-27,True,False,False,False,103,"Bar vol_ratio=0.31x, spread_ratio=0.26x, close_pos=0.12. Candidate LPS: higher low=9.33 vs prior ST low=9.25 (+0.9%), holding above range support=8.01, low volume 0.31x avg (threshold < 0.75x), spread 0.26x ATR, close pos=0.12",21.35,108.9,16,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (9.5>9.3), RSI(14) Bullish (61.4), ATR Contraction (0.79<1.0), BBW Contraction) | VSA: Vol Ratio: 1.97x, Close Pos: 0.90 | Candidate Event: LPS (Bar vol_ratio=0.31x, spread_ratio=0.26x, close_pos=0.12. Candidate LPS: higher low=9.33 vs prior ST low=9.25 (+0.9%), holding above range support=8.01, low volume 0.31x avg (threshold < 0.75x), spread 0.26x ATR, close pos=0.12) | P&F Target: ₹21.35 (+108.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3APCJEWELLER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APCJEWELLER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APCJEWELLER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PAISALO,PAISALO.NS,Paisalo Digital Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,True,False,True,True,True,69.79,52.9,67.99,58.02,,,0.89,0.072,,0.55,0.85,0.4,False,False,False,False,LPS,2026-07-28,True,False,False,False,102,"Bar vol_ratio=0.40x, spread_ratio=0.51x, close_pos=0.75. Candidate LPS: higher low=69.62 vs prior ST low=69.01 (+0.9%), holding above range support=46.25, low volume 0.40x avg (threshold < 0.75x), spread 0.51x ATR, close pos=0.75",96.64,38.5,34,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (68.0>58.0), ATR Contraction (0.89<1.0), BBW Contraction) | VSA: Vol Ratio: 0.55x, Close Pos: 0.40 | Candidate Event: LPS (Bar vol_ratio=0.40x, spread_ratio=0.51x, close_pos=0.75. Candidate LPS: higher low=69.62 vs prior ST low=69.01 (+0.9%), holding above range support=46.25, low volume 0.40x avg (threshold < 0.75x), spread 0.51x ATR, close pos=0.75) | P&F Target: ₹96.64 (+38.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3APAISALO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APAISALO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APAISALO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NORTHARC,NORTHARC.NS,Northern Arc Capital Limited,2026-08-21,477,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,288.35,49.2,295.81,282.38,,,0.84,0.069,,1.06,1.14,0.16,False,False,False,False,LPS,2026-07-31,True,False,False,False,65,"Bar vol_ratio=0.61x, spread_ratio=0.64x, close_pos=0.26. Candidate LPS: higher low=285.00 vs prior ST low=283.15 (+0.7%), holding above range support=273.10, low volume 0.61x avg (threshold < 0.75x), spread 0.64x ATR, close pos=0.26",572.0,98.4,19,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.84<1.0), BBW Contraction) | VSA: Vol Ratio: 1.06x, Close Pos: 0.16 | Candidate Event: LPS (Bar vol_ratio=0.61x, spread_ratio=0.64x, close_pos=0.26. Candidate LPS: higher low=285.00 vs prior ST low=283.15 (+0.7%), holding above range support=273.10, low volume 0.61x avg (threshold < 0.75x), spread 0.64x ATR, close pos=0.26) | P&F Target: ₹572.00 (+98.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ANORTHARC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANORTHARC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANORTHARC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MANAKCOAT,MANAKCOAT.NS,Manaksia Coated Metals & Industries Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,False,True,125.37,59.4,118.53,111.91,,,0.99,0.134,,1.81,1.16,0.25,False,False,False,False,LPS,2026-07-24,True,False,False,False,144,"Bar vol_ratio=0.48x, spread_ratio=0.71x, close_pos=0.62. Candidate LPS: higher low=123.40 vs prior ST low=119.61 (+3.2%), holding above range support=94.98, low volume 0.48x avg (threshold < 0.75x), spread 0.71x ATR, close pos=0.62",151.52,20.9,34,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (118.5>111.9), RSI(14) Bullish (59.4), ATR Contraction (0.99<1.0)) | VSA: Vol Ratio: 1.81x, Close Pos: 0.25 | Candidate Event: LPS (Bar vol_ratio=0.48x, spread_ratio=0.71x, close_pos=0.62. Candidate LPS: higher low=123.40 vs prior ST low=119.61 (+3.2%), holding above range support=94.98, low volume 0.48x avg (threshold < 0.75x), spread 0.71x ATR, close pos=0.62) | P&F Target: ₹151.52 (+20.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMANAKCOAT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMANAKCOAT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMANAKCOAT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
M&M,M&M.NS,Mahindra & Mahindra Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,True,True,3412.2,57.1,3230.38,3158.68,,,0.78,0.093,,0.72,0.57,0.0,False,False,True,False,SOS,2026-07-31,False,True,False,False,75,"Bar vol_ratio=2.35x, spread_ratio=2.62x, close_pos=0.73. Candidate SOS: close=3398.50 broke above range resistance=3327.00 (+2.15%), strong close position=0.73 (threshold > 0.7), volume 2.35x avg (threshold >= 1.5x), spread 2.62x ATR",4598.9,34.8,53,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (3230.4>3158.7), RSI(14) Bullish (57.1), ATR Contraction (0.78<1.0), BBW Contraction) | VSA: Vol Ratio: 0.72x, Close Pos: 0.00, No Supply (Dry-up) | Candidate Event: SOS (Bar vol_ratio=2.35x, spread_ratio=2.62x, close_pos=0.73. Candidate SOS: close=3398.50 broke above range resistance=3327.00 (+2.15%), strong close position=0.73 (threshold > 0.7), volume 2.35x avg (threshold >= 1.5x), spread 2.62x ATR) | P&F Target: ₹4598.90 (+34.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AM%26M&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AM%26M&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AM%26M&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KIRLOSBROS,KIRLOSBROS.NS,Kirloskar Brothers Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,False,True,1906.2,50.0,1909.27,1781.36,,,0.84,0.084,,0.3,0.5,0.15,False,False,True,False,LPS,2026-08-06,True,False,False,False,113,"Bar vol_ratio=0.70x, spread_ratio=0.70x, close_pos=0.27. Candidate LPS: higher low=1947.10 vs prior ST low=1838.20 (+5.9%), holding above range support=1588.26, low volume 0.70x avg (threshold < 0.75x), spread 0.70x ATR, close pos=0.27",2919.4,53.2,64,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.84<1.0)) | VSA: Vol Ratio: 0.30x, Close Pos: 0.15, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.70x, spread_ratio=0.70x, close_pos=0.27. Candidate LPS: higher low=1947.10 vs prior ST low=1838.20 (+5.9%), holding above range support=1588.26, low volume 0.70x avg (threshold < 0.75x), spread 0.70x ATR, close pos=0.27) | P&F Target: ₹2919.40 (+53.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AKIRLOSBROS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKIRLOSBROS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKIRLOSBROS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
J&KBANK,J&KBANK.NS,The Jammu & Kashmir Bank Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,149.01,37.9,163.98,149.59,,,0.65,0.198,,0.19,0.37,0.78,False,True,False,False,LPS,2026-08-04,True,False,False,False,103,"Bar vol_ratio=0.54x, spread_ratio=0.35x, close_pos=0.78. Candidate LPS: higher low=155.19 vs prior ST low=153.20 (+1.3%), holding above range support=138.91, low volume 0.54x avg (threshold < 0.75x), spread 0.35x ATR, close pos=0.78",187.81,26.0,10,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.65<1.0), BBW Contraction) | VSA: Vol Ratio: 0.19x, Close Pos: 0.78, No Demand | Candidate Event: LPS (Bar vol_ratio=0.54x, spread_ratio=0.35x, close_pos=0.78. Candidate LPS: higher low=155.19 vs prior ST low=153.20 (+1.3%), holding above range support=138.91, low volume 0.54x avg (threshold < 0.75x), spread 0.35x ATR, close pos=0.78) | P&F Target: ₹187.81 (+26.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AJ%26KBANK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJ%26KBANK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJ%26KBANK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INDUSINDBK,INDUSINDBK.NS,IndusInd Bank Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,True,False,True,True,True,1005.6,48.5,990.96,938.19,,,0.75,0.034,,0.89,0.63,0.8,False,False,False,False,LPS,2026-08-03,True,False,False,False,107,"Bar vol_ratio=0.35x, spread_ratio=0.62x, close_pos=1.00. Candidate LPS: higher low=1013.30 vs prior ST low=1000.10 (+1.3%), holding above range support=879.58, low volume 0.35x avg (threshold < 0.75x), spread 0.62x ATR, close pos=1.00",1688.9,67.9,22,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (991.0>938.2), ATR Contraction (0.75<1.0), BBW Contraction) | VSA: Vol Ratio: 0.89x, Close Pos: 0.80 | Candidate Event: LPS (Bar vol_ratio=0.35x, spread_ratio=0.62x, close_pos=1.00. Candidate LPS: higher low=1013.30 vs prior ST low=1000.10 (+1.3%), holding above range support=879.58, low volume 0.35x avg (threshold < 0.75x), spread 0.62x ATR, close pos=1.00) | P&F Target: ₹1688.90 (+67.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AINDUSINDBK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINDUSINDBK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINDUSINDBK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HESTERBIO,HESTERBIO.NS,Hester Biosciences Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,True,False,True,True,True,2367.8,46.4,2323.58,2017.7,,,0.66,0.065,,0.18,0.7,0.2,False,False,False,False,LPS,2026-08-05,True,False,False,False,156,"Bar vol_ratio=0.06x, spread_ratio=0.39x, close_pos=0.15. Candidate LPS: higher low=2425.00 vs prior ST low=2420.00 (+0.2%), holding above range support=1901.94, low volume 0.06x avg (threshold < 0.75x), spread 0.39x ATR, close pos=0.15",5133.3,116.8,45,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (2323.6>2017.7), ATR Contraction (0.66<1.0), BBW Contraction) | VSA: Vol Ratio: 0.18x, Close Pos: 0.20 | Candidate Event: LPS (Bar vol_ratio=0.06x, spread_ratio=0.39x, close_pos=0.15. Candidate LPS: higher low=2425.00 vs prior ST low=2420.00 (+0.2%), holding above range support=1901.94, low volume 0.06x avg (threshold < 0.75x), spread 0.39x ATR, close pos=0.15) | P&F Target: ₹5133.30 (+116.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHESTERBIO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHESTERBIO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHESTERBIO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GRINDWELL,GRINDWELL.NS,Grindwell Norton Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,2059.8,46.5,2090.81,1901.0,,,0.65,0.073,,0.52,0.65,0.24,False,False,False,False,LPS,2026-07-31,True,False,False,False,121,"Bar vol_ratio=0.18x, spread_ratio=0.31x, close_pos=0.56. Candidate LPS: higher low=2102.50 vs prior ST low=2085.20 (+0.8%), holding above range support=1780.90, low volume 0.18x avg (threshold < 0.75x), spread 0.31x ATR, close pos=0.56",5360.2,160.2,54,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.65<1.0), BBW Contraction) | VSA: Vol Ratio: 0.52x, Close Pos: 0.24 | Candidate Event: LPS (Bar vol_ratio=0.18x, spread_ratio=0.31x, close_pos=0.56. Candidate LPS: higher low=2102.50 vs prior ST low=2085.20 (+0.8%), holding above range support=1780.90, low volume 0.18x avg (threshold < 0.75x), spread 0.31x ATR, close pos=0.56) | P&F Target: ₹5360.20 (+160.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGRINDWELL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGRINDWELL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGRINDWELL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GRAVITA,GRAVITA.NS,Gravita India Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,False,True,1821.7,59.5,1741.13,1681.51,,,0.84,0.184,,1.29,0.95,0.61,False,False,False,False,LPS,2026-08-03,True,False,False,False,111,"Bar vol_ratio=0.73x, spread_ratio=0.95x, close_pos=0.85. Candidate LPS: higher low=1613.20 vs prior ST low=1585.00 (+1.8%), holding above range support=1540.00, low volume 0.73x avg (threshold < 0.75x), spread 0.95x ATR, close pos=0.85",2518.9,38.3,57,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (1741.1>1681.5), RSI(14) Bullish (59.5), ATR Contraction (0.84<1.0)) | VSA: Vol Ratio: 1.29x, Close Pos: 0.61 | Candidate Event: LPS (Bar vol_ratio=0.73x, spread_ratio=0.95x, close_pos=0.85. Candidate LPS: higher low=1613.20 vs prior ST low=1585.00 (+1.8%), holding above range support=1540.00, low volume 0.73x avg (threshold < 0.75x), spread 0.95x ATR, close pos=0.85) | P&F Target: ₹2518.90 (+38.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGRAVITA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGRAVITA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGRAVITA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GAEL,GAEL.NS,Gujarat Ambuja Exports Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,True,True,False,True,True,177.46,57.9,162.15,159.32,,,1.2,0.157,,0.71,1.13,0.14,False,False,False,False,LPS,2026-08-05,True,False,False,False,92,"Bar vol_ratio=0.54x, spread_ratio=1.23x, close_pos=0.43. Candidate LPS: higher low=171.10 vs prior Spring low=141.41 (+21.0%), holding above range support=137.70, low volume 0.54x avg (threshold < 0.75x), spread 1.23x ATR, close pos=0.43",249.83,40.8,25,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (162.2>159.3), RSI(14) Bullish (57.9), BBW Contraction) | VSA: Vol Ratio: 0.71x, Close Pos: 0.14 | Candidate Event: LPS (Bar vol_ratio=0.54x, spread_ratio=1.23x, close_pos=0.43. Candidate LPS: higher low=171.10 vs prior Spring low=141.41 (+21.0%), holding above range support=137.70, low volume 0.54x avg (threshold < 0.75x), spread 1.23x ATR, close pos=0.43) | P&F Target: ₹249.83 (+40.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGAEL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGAEL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGAEL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
EQUITASBNK,EQUITASBNK.NS,Equitas Small Finance Bank Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,76.6,51.9,77.0,72.37,,,0.79,0.071,,0.35,0.77,0.16,False,False,False,False,LPS,2026-08-03,True,False,False,False,125,"Bar vol_ratio=0.69x, spread_ratio=0.62x, close_pos=0.63. Candidate LPS: higher low=75.00 vs prior ST low=72.31 (+3.7%), holding above range support=66.86, low volume 0.69x avg (threshold < 0.75x), spread 0.62x ATR, close pos=0.63",130.26,70.1,18,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.79<1.0), BBW Contraction) | VSA: Vol Ratio: 0.35x, Close Pos: 0.16 | Candidate Event: LPS (Bar vol_ratio=0.69x, spread_ratio=0.62x, close_pos=0.63. Candidate LPS: higher low=75.00 vs prior ST low=72.31 (+3.7%), holding above range support=66.86, low volume 0.69x avg (threshold < 0.75x), spread 0.62x ATR, close pos=0.63) | P&F Target: ₹130.26 (+70.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AEQUITASBNK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AEQUITASBNK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AEQUITASBNK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
